site;player_ID;round;Investment;crop_choice;wheat;gram;water_used;earning_dam;amount_not_inv;total_earning;treat;NREGA_used;DEV_Pro_yes;Table_path;Table_next;Threshold_path;excluded
Baghraudi_FV;12;2;1100;w;1;0;5500;0;1900;1900;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;3;1600;w;1;0;5500;0;1400;1400;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;4;1900;g;0;1;3000;0;1100;1100;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;12;5;1900;w;1;0;5500;0;1100;1100;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;1;2000;g;0;1;3000;0;1000;1000;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;2;1000;g;0;1;3000;0;2000;2000;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;3;500;g;0;1;3000;0;2500;2500;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;4;500;g;0;1;3000;0;2500;2500;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;13;5;500;g;0;1;3000;0;2500;2500;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;1;1500;g;0;1;3000;0;1500;1500;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;2;1600;g;0;1;3000;0;1400;1400;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;3;300;g;0;1;3000;0;2700;2700;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;4;1600;g;0;1;3000;0;1400;1400;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;14;5;1700;g;0;1;3000;0;1300;1300;basic;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;6;1500;g;0;1;3000;13000;1500;14500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;7;1600;g;0;1;3000;13000;1400;14400;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;1;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;2;6;1500;g;0;1;3000;0;1500;1500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;2;7;2000;g;0;1;3000;13000;1000;14000;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;2;8;2500;w;1;0;5500;15000;500;15500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;2;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;2;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;3;6;200;g;0;1;3000;0;2800;2800;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;3;7;1200;g;0;1;3000;0;1800;1800;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;3;8;2500;w;1;0;5500;15000;500;15500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;3;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;3;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;4;6;600;g;0;1;3000;0;2400;2400;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;4;7;1100;g;0;1;3000;0;1900;1900;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;4;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;4;9;2800;g;0;1;3000;13000;200;13200;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;4;10;2900;g;0;1;3000;13000;100;13100;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;5;6;1500;g;0;1;3000;0;1500;1500;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;5;7;2000;g;0;1;3000;0;1000;1000;com;NA;NA;NA;NA;NA;NA
Baghraudi_FV;5;8;2500;g;0;1;3000;13000;500;13500;com;NA;NA;NA;NA;NA;NA
